timestamp,vm_id,host_id,cpu_demand,ram_demand,status
2025-06-16 15:00:00,vm_30,19,2.58,1.0,off
2025-06-16 15:00:00,vm_31,9,5.76,2.91,active
2025-06-16 15:00:00,vm_32,16,2.89,4.58,active
2025-06-16 15:00:00,vm_33,8,3.81,2.5,active
2025-06-16 15:00:00,vm_34,8,3.22,3.03,active
2025-06-16 15:00:00,vm_35,6,1.35,2.79,idle
2025-06-16 15:00:00,vm_36,19,4.12,1.0,idle
2025-06-16 15:00:00,vm_37,9,3.6,1.0,active
2025-06-16 15:00:00,vm_38,12,2.66,1.0,active
2025-06-16 15:00:00,vm_39,11,3.55,3.4,active
2025-06-16 15:00:00,vm_40,11,1.49,1.62,idle
2025-06-16 15:00:00,vm_41,2,1.58,4.14,idle
2025-06-16 15:00:00,vm_42,5,3.24,3.43,active
2025-06-16 15:00:00,vm_43,6,3.69,8.05,active
2025-06-16 15:00:00,vm_44,10,3.35,3.26,active
2025-06-16 15:00:00,vm_45,12,1.83,3.32,active
2025-06-16 15:00:00,vm_46,11,2.61,2.18,off
2025-06-16 15:00:00,vm_47,10,2.54,1.37,idle
2025-06-16 15:00:00,vm_48,11,2.16,8.33,active
2025-06-16 15:00:00,vm_49,0,2.24,4.88,active
2025-06-16 15:00:00,vm_50,7,1.05,4.88,active
2025-06-16 15:00:00,vm_51,13,2.45,6.22,idle
2025-06-16 15:00:00,vm_52,14,2.08,1.0,active
2025-06-16 15:00:00,vm_53,15,2.35,5.9,active
2025-06-16 15:00:00,vm_54,0,2.4,8.44,active
2025-06-16 15:00:00,vm_55,8,2.98,6.72,active
2025-06-16 15:00:00,vm_56,7,2.24,2.87,active
2025-06-16 15:00:00,vm_57,3,3.2,5.24,off
2025-06-16 15:00:00,vm_58,13,2.86,3.49,active
2025-06-16 15:00:00,vm_59,11,1.28,8.34,active
2025-06-16 15:00:00,vm_60,8,3.5,4.02,active
2025-06-16 15:00:00,vm_61,4,1.67,2.53,idle
2025-06-16 15:00:00,vm_62,0,1.36,1.7,active
2025-06-16 15:00:00,vm_63,0,4.26,2.38,active
2025-06-16 15:00:00,vm_64,7,3.42,2.43,off
2025-06-16 15:00:00,vm_65,7,3.22,6.91,active
2025-06-16 15:00:00,vm_66,6,1.6,5.11,active
2025-06-16 15:00:00,vm_67,8,2.26,2.93,active
2025-06-16 15:00:00,vm_68,14,2.99,5.56,off
2025-06-16 15:00:00,vm_69,13,3.53,3.24,active
2025-06-16 15:00:00,vm_70,2,2.73,2.92,off
2025-06-16 15:00:00,vm_71,7,3.15,4.49,idle
2025-06-16 15:00:00,vm_72,7,2.31,5.45,active
2025-06-16 15:00:00,vm_73,9,3.79,3.63,off
2025-06-16 15:00:00,vm_74,14,2.89,1.88,idle
2025-06-16 15:00:00,vm_75,2,0.87,3.12,idle
2025-06-16 15:00:00,vm_76,10,1.9,5.23,active
2025-06-16 15:00:00,vm_77,16,2.3,5.86,active
2025-06-16 15:00:00,vm_78,14,1.63,1.0,off
2025-06-16 15:00:00,vm_79,6,2.86,6.38,active
2025-06-16 15:00:00,vm_80,6,1.62,2.58,active
2025-06-16 15:00:00,vm_81,9,3.39,5.51,active
2025-06-16 15:00:00,vm_82,2,2.01,3.74,idle
2025-06-16 15:00:00,vm_83,2,2.79,4.57,active
2025-06-16 15:00:00,vm_84,9,1.33,6.06,active
2025-06-16 15:00:00,vm_85,8,2.52,2.04,active
2025-06-16 15:00:00,vm_86,0,2.21,5.16,off
2025-06-16 15:00:00,vm_87,2,2.94,3.93,active
2025-06-16 15:00:00,vm_88,10,2.74,7.3,active
2025-06-16 15:00:00,vm_89,4,0.67,4.91,off
2025-06-16 15:00:00,vm_90,11,3.95,8.18,off
2025-06-16 15:00:00,vm_91,14,2.07,6.57,active
2025-06-16 15:00:00,vm_92,2,1.98,2.68,active
2025-06-16 15:00:00,vm_93,9,0.5,2.57,active
2025-06-16 15:00:00,vm_94,14,3.02,3.52,active
2025-06-16 15:00:00,vm_95,15,1.93,4.47,active
2025-06-16 15:00:00,vm_96,0,2.63,5.49,active
2025-06-16 15:00:00,vm_97,1,3.11,8.29,active
2025-06-16 15:00:00,vm_98,9,3.57,5.59,active
2025-06-16 15:00:00,vm_99,8,1.78,3.71,active
2025-06-16 16:00:00,vm_0,17,2.19,2.21,active
2025-06-16 16:00:00,vm_1,18,1.5,4.79,idle
2025-06-16 16:00:00,vm_2,13,1.99,5.1,active
2025-06-16 16:00:00,vm_3,1,3.36,4.34,active
2025-06-16 16:00:00,vm_4,1,2.15,1.0,off
2025-06-16 16:00:00,vm_5,9,2.5,2.22,active
2025-06-16 16:00:00,vm_6,2,1.86,4.26,active
2025-06-16 16:00:00,vm_7,9,1.88,1.0,active
2025-06-16 16:00:00,vm_8,4,1.31,3.99,active
2025-06-16 16:00:00,vm_9,6,3.95,5.16,active
2025-06-16 16:00:00,vm_10,16,3.14,3.67,active
2025-06-16 16:00:00,vm_11,7,3.21,5.77,idle
2025-06-16 16:00:00,vm_12,12,3.16,6.13,active
2025-06-16 16:00:00,vm_13,15,1.78,4.96,idle
2025-06-16 16:00:00,vm_14,7,1.54,4.26,active
2025-06-16 16:00:00,vm_15,12,2.57,5.73,active
2025-06-16 16:00:00,vm_16,2,2.95,2.92,active
2025-06-16 16:00:00,vm_17,7,5.5,2.21,idle
2025-06-16 16:00:00,vm_18,18,1.58,5.22,active
2025-06-16 16:00:00,vm_19,5,3.53,2.72,idle
2025-06-16 16:00:00,vm_20,13,1.59,5.16,active
2025-06-16 16:00:00,vm_21,9,1.82,4.61,active
2025-06-16 16:00:00,vm_22,6,2.77,3.46,active
2025-06-16 16:00:00,vm_23,3,2.29,4.91,active
2025-06-16 16:00:00,vm_24,4,2.48,2.99,active
2025-06-16 16:00:00,vm_25,17,2.06,5.72,active
2025-06-16 16:00:00,vm_26,10,2.78,2.73,off
2025-06-16 16:00:00,vm_27,2,3.35,3.65,active
2025-06-16 16:00:00,vm_28,4,3.43,5.08,active
2025-06-16 16:00:00,vm_29,17,4.78,3.84,idle
2025-06-16 16:00:00,vm_30,19,4.38,4.07,idle
2025-06-16 16:00:00,vm_31,9,1.89,6.01,active
2025-06-16 16:00:00,vm_32,16,2.29,6.0,active
2025-06-16 16:00:00,vm_33,8,1.53,3.79,active
2025-06-16 16:00:00,vm_34,8,2.88,6.27,active
2025-06-16 16:00:00,vm_35,6,1.9,4.09,off
2025-06-16 16:00:00,vm_36,19,4.19,4.12,active
2025-06-16 16:00:00,vm_37,9,3.05,7.43,active
2025-06-16 16:00:00,vm_38,12,2.78,4.53,active
2025-06-16 16:00:00,vm_39,11,3.42,4.7,idle
2025-06-16 16:00:00,vm_40,11,2.7,4.93,off
2025-06-16 16:00:00,vm_41,2,3.9,4.77,active
2025-06-16 16:00:00,vm_42,5,0.64,3.27,active
2025-06-16 16:00:00,vm_43,6,3.75,5.63,off
2025-06-16 16:00:00,vm_44,10,1.71,3.29,active
2025-06-16 16:00:00,vm_45,12,1.95,4.86,active
2025-06-16 16:00:00,vm_46,11,0.82,6.19,active
2025-06-16 16:00:00,vm_47,10,2.87,3.49,active
2025-06-16 16:00:00,vm_48,11,2.66,3.6,active
2025-06-16 16:00:00,vm_49,0,4.46,3.68,active
2025-06-16 16:00:00,vm_50,7,3.74,3.51,off
2025-06-16 16:00:00,vm_51,13,2.15,7.24,active
2025-06-16 16:00:00,vm_52,14,2.97,7.37,off
2025-06-16 16:00:00,vm_53,15,3.43,1.27,active
2025-06-16 16:00:00,vm_54,0,2.33,1.55,idle
2025-06-16 16:00:00,vm_55,8,2.62,5.25,active
2025-06-16 16:00:00,vm_56,7,2.2,3.93,active
2025-06-16 16:00:00,vm_57,3,4.45,6.51,idle
2025-06-16 16:00:00,vm_58,13,1.6,1.0,active
2025-06-16 16:00:00,vm_59,11,3.22,3.55,idle
2025-06-16 16:00:00,vm_60,8,3.26,3.67,active
2025-06-16 16:00:00,vm_61,4,1.92,2.55,active
2025-06-16 16:00:00,vm_62,0,0.58,4.37,active
2025-06-16 16:00:00,vm_63,0,1.25,6.1,idle
2025-06-16 16:00:00,vm_64,7,1.88,6.28,active
2025-06-16 16:00:00,vm_65,7,3.19,1.0,idle
2025-06-16 16:00:00,vm_66,6,1.23,1.22,active
2025-06-16 16:00:00,vm_67,8,1.43,5.67,idle
2025-06-16 16:00:00,vm_68,14,0.52,3.1,active
2025-06-16 16:00:00,vm_69,13,3.38,5.72,active
2025-06-16 16:00:00,vm_70,2,2.41,5.34,active
2025-06-16 16:00:00,vm_71,7,2.66,2.32,active
2025-06-16 16:00:00,vm_72,7,3.37,7.27,active
2025-06-16 16:00:00,vm_73,9,3.11,5.19,idle
2025-06-16 16:00:00,vm_74,14,2.16,4.26,off
2025-06-16 16:00:00,vm_75,2,4.04,2.21,active
2025-06-16 16:00:00,vm_76,10,0.69,5.42,active
2025-06-16 16:00:00,vm_77,16,5.48,6.18,active
2025-06-16 16:00:00,vm_78,14,2.53,7.85,off
2025-06-16 16:00:00,vm_79,6,2.05,1.0,active
2025-06-16 16:00:00,vm_80,6,2.89,2.25,active
2025-06-16 16:00:00,vm_81,9,2.13,1.14,idle
2025-06-16 16:00:00,vm_82,2,3.81,7.19,active
2025-06-16 16:00:00,vm_83,2,1.69,5.64,active
2025-06-16 16:00:00,vm_84,9,1.83,4.55,active
2025-06-16 16:00:00,vm_85,8,2.61,6.38,active
2025-06-16 16:00:00,vm_86,0,2.52,4.11,idle
2025-06-16 16:00:00,vm_87,2,2.41,3.21,active
2025-06-16 16:00:00,vm_88,10,2.72,5.58,idle
2025-06-16 16:00:00,vm_89,4,1.69,3.32,idle
2025-06-16 16:00:00,vm_90,11,4.03,6.95,active
2025-06-16 16:00:00,vm_91,14,3.05,4.69,active
2025-06-16 16:00:00,vm_92,2,2.71,8.84,off
2025-06-16 16:00:00,vm_93,9,3.42,3.34,active
2025-06-16 16:00:00,vm_94,14,1.83,7.0,idle
2025-06-16 16:00:00,vm_95,15,2.14,4.14,active
2025-06-16 16:00:00,vm_96,0,2.81,3.4,idle
2025-06-16 16:00:00,vm_97,1,3.41,4.37,active
2025-06-16 16:00:00,vm_98,9,1.48,3.09,active
2025-06-16 16:00:00,vm_99,8,2.28,4.63,active
2025-06-16 17:00:00,vm_0,17,2.54,4.81,active
2025-06-16 17:00:00,vm_1,18,1.42,1.74,active
2025-06-16 17:00:00,vm_2,13,2.34,4.6,idle
2025-06-16 17:00:00,vm_3,1,2.75,6.06,active
2025-06-16 17:00:00,vm_4,1,1.7,6.2,active
2025-06-16 17:00:00,vm_5,9,2.22,4.64,active
2025-06-16 17:00:00,vm_6,2,3.78,2.0,active
2025-06-16 17:00:00,vm_7,9,4.72,4.57,idle
2025-06-16 17:00:00,vm_8,4,3.08,2.37,off
2025-06-16 17:00:00,vm_9,6,3.12,5.99,off
2025-06-16 17:00:00,vm_10,16,1.64,1.0,off
2025-06-16 17:00:00,vm_11,7,4.5,6.09,active
2025-06-16 17:00:00,vm_12,12,5.08,1.0,active
2025-06-16 17:00:00,vm_13,15,1.83,2.35,active
2025-06-16 17:00:00,vm_14,7,3.6,5.27,active
2025-06-16 17:00:00,vm_15,12,1.75,5.06,active
2025-06-16 17:00:00,vm_16,2,1.64,4.01,active
2025-06-16 17:00:00,vm_17,7,1.53,2.69,active
2025-06-16 17:00:00,vm_18,18,1.7,3.89,active
2025-06-16 17:00:00,vm_19,5,2.91,3.08,active
2025-06-16 17:00:00,vm_20,13,1.25,3.14,active
2025-06-16 17:00:00,vm_21,9,1.36,2.08,off
2025-06-16 17:00:00,vm_22,6,2.35,9.45,active
2025-06-16 17:00:00,vm_23,3,2.17,3.84,off
2025-06-16 17:00:00,vm_24,4,2.93,3.31,active
2025-06-16 17:00:00,vm_25,17,3.0,3.22,idle
2025-06-16 17:00:00,vm_26,10,1.12,5.26,idle
2025-06-16 17:00:00,vm_27,2,0.5,6.56,active
2025-06-16 17:00:00,vm_28,4,3.53,6.73,active
2025-06-16 17:00:00,vm_29,17,2.71,2.58,idle
2025-06-16 17:00:00,vm_30,19,2.16,3.21,active
2025-06-16 17:00:00,vm_31,9,3.36,6.74,active
2025-06-16 17:00:00,vm_32,16,2.73,3.31,idle
2025-06-16 17:00:00,vm_33,8,4.14,4.47,active
2025-06-16 17:00:00,vm_34,8,4.16,2.48,active
2025-06-16 17:00:00,vm_35,6,2.45,4.17,idle
2025-06-16 17:00:00,vm_36,19,1.38,4.15,idle
2025-06-16 17:00:00,vm_37,9,2.64,1.96,active
2025-06-16 17:00:00,vm_38,12,2.97,3.92,active
2025-06-16 17:00:00,vm_39,11,2.34,1.3,idle
2025-06-16 17:00:00,vm_40,11,2.52,5.91,active
2025-06-16 17:00:00,vm_41,2,1.75,3.18,idle
2025-06-16 17:00:00,vm_42,5,2.46,3.22,active
2025-06-16 17:00:00,vm_43,6,3.02,3.47,idle
2025-06-16 17:00:00,vm_44,10,1.38,1.0,off
2025-06-16 17:00:00,vm_45,12,3.31,1.41,off
2025-06-16 17:00:00,vm_46,11,2.69,4.29,active
2025-06-16 17:00:00,vm_47,10,2.25,4.77,active
2025-06-16 17:00:00,vm_48,11,3.1,3.3,active
2025-06-16 17:00:00,vm_49,0,2.7,7.39,active
2025-06-16 17:00:00,vm_50,7,1.79,5.65,active
2025-06-16 17:00:00,vm_51,13,3.18,6.65,idle
2025-06-16 17:00:00,vm_52,14,2.78,5.35,active
2025-06-16 17:00:00,vm_53,15,2.03,1.3,active
2025-06-16 17:00:00,vm_54,0,2.73,7.53,active
2025-06-16 17:00:00,vm_55,8,2.17,1.47,active
2025-06-16 17:00:00,vm_56,7,2.59,5.93,active
2025-06-16 17:00:00,vm_57,3,3.31,4.93,active
2025-06-16 17:00:00,vm_58,13,1.14,4.52,idle
2025-06-16 17:00:00,vm_59,11,2.01,2.33,idle
2025-06-16 17:00:00,vm_60,8,2.25,2.02,idle
2025-06-16 17:00:00,vm_61,4,2.6,5.54,active
2025-06-16 17:00:00,vm_62,0,2.87,2.98,idle
2025-06-16 17:00:00,vm_63,0,1.12,4.29,active
2025-06-16 17:00:00,vm_64,7,2.33,3.36,active
2025-06-16 17:00:00,vm_65,7,3.31,3.19,active
2025-06-16 17:00:00,vm_66,6,2.9,4.04,active
2025-06-16 17:00:00,vm_67,8,1.48,4.36,active
2025-06-16 17:00:00,vm_68,14,3.42,2.32,active
2025-06-16 17:00:00,vm_69,13,3.1,3.94,off
2025-06-16 17:00:00,vm_70,2,2.08,5.55,active
2025-06-16 17:00:00,vm_71,7,2.51,2.74,active
2025-06-16 17:00:00,vm_72,7,1.65,2.07,off
2025-06-16 17:00:00,vm_73,9,4.6,3.24,idle
2025-06-16 17:00:00,vm_74,14,3.32,3.49,idle
2025-06-16 17:00:00,vm_75,2,1.44,6.15,off
2025-06-16 17:00:00,vm_76,10,2.1,6.91,idle
2025-06-16 17:00:00,vm_77,16,3.11,5.92,idle
2025-06-16 17:00:00,vm_78,14,2.02,1.57,active
2025-06-16 17:00:00,vm_79,6,1.43,4.37,idle
2025-06-16 17:00:00,vm_80,6,3.28,5.33,idle
2025-06-16 17:00:00,vm_81,9,2.61,5.71,active
2025-06-16 17:00:00,vm_82,2,0.67,3.32,idle
2025-06-16 17:00:00,vm_83,2,3.71,1.0,active
2025-06-16 17:00:00,vm_84,9,3.24,4.69,active
2025-06-16 17:00:00,vm_85,8,4.13,2.72,active
2025-06-16 17:00:00,vm_86,0,0.5,5.4,active
2025-06-16 17:00:00,vm_87,2,2.45,1.85,idle
2025-06-16 17:00:00,vm_88,10,1.89,4.81,active
2025-06-16 17:00:00,vm_89,4,2.05,4.02,idle
2025-06-16 17:00:00,vm_90,11,2.44,2.6,active
2025-06-16 17:00:00,vm_91,14,1.94,2.42,idle
2025-06-16 17:00:00,vm_92,2,5.1,4.5,active
2025-06-16 17:00:00,vm_93,9,2.95,4.59,active
2025-06-16 17:00:00,vm_94,14,2.19,2.67,idle
2025-06-16 17:00:00,vm_95,15,3.42,5.71,active
2025-06-16 17:00:00,vm_96,0,1.02,1.0,active
2025-06-16 17:00:00,vm_97,1,2.01,3.83,active
2025-06-16 17:00:00,vm_98,9,2.54,3.31,active
2025-06-16 17:00:00,vm_99,8,5.66,6.23,idle
2025-06-16 18:00:00,vm_0,17,2.24,7.19,active
2025-06-16 18:00:00,vm_1,18,0.8,1.91,off
2025-06-16 18:00:00,vm_2,13,1.62,3.95,active
2025-06-16 18:00:00,vm_3,1,3.29,2.77,active
2025-06-16 18:00:00,vm_4,1,3.91,3.18,idle
2025-06-16 18:00:00,vm_5,9,2.75,5.79,idle
2025-06-16 18:00:00,vm_6,2,3.61,6.28,active
2025-06-16 18:00:00,vm_7,9,1.46,5.78,active
2025-06-16 18:00:00,vm_8,4,2.32,1.38,active
2025-06-16 18:00:00,vm_9,6,2.37,2.86,idle
2025-06-16 18:00:00,vm_10,16,2.1,4.55,active
2025-06-16 18:00:00,vm_11,7,3.58,2.16,idle
2025-06-16 18:00:00,vm_12,12,3.98,2.98,active
2025-06-16 18:00:00,vm_13,15,2.64,3.2,idle
2025-06-16 18:00:00,vm_14,7,2.06,6.78,active
2025-06-16 18:00:00,vm_15,12,1.52,3.83,idle
2025-06-16 18:00:00,vm_16,2,2.47,5.52,active
2025-06-16 18:00:00,vm_17,7,2.84,5.01,active
2025-06-16 18:00:00,vm_18,18,2.11,2.47,idle
2025-06-16 18:00:00,vm_19,5,2.31,5.71,active
2025-06-16 18:00:00,vm_20,13,3.05,3.04,active
2025-06-16 18:00:00,vm_21,9,3.19,4.7,active
2025-06-16 18:00:00,vm_22,6,1.95,6.02,idle
2025-06-16 18:00:00,vm_23,3,2.15,3.55,off
2025-06-16 18:00:00,vm_24,4,3.09,2.65,idle
2025-06-16 18:00:00,vm_25,17,2.7,4.06,active
2025-06-16 18:00:00,vm_26,10,4.11,5.67,active
2025-06-16 18:00:00,vm_27,2,3.11,1.9,idle
2025-06-16 18:00:00,vm_28,4,3.58,3.47,active
2025-06-16 18:00:00,vm_29,17,3.29,4.36,idle
2025-06-16 18:00:00,vm_30,19,0.83,7.14,active
2025-06-16 18:00:00,vm_31,9,2.45,3.67,off
2025-06-16 18:00:00,vm_32,16,0.99,4.95,off
2025-06-16 18:00:00,vm_33,8,3.15,5.41,active
2025-06-16 18:00:00,vm_34,8,2.69,5.38,idle
2025-06-16 18:00:00,vm_35,6,1.48,2.28,active
2025-06-16 18:00:00,vm_36,19,2.56,5.14,active
2025-06-16 18:00:00,vm_37,9,4.01,8.65,active
2025-06-16 18:00:00,vm_38,12,3.11,4.5,active
2025-06-16 18:00:00,vm_39,11,2.88,4.82,active
2025-06-16 18:00:00,vm_40,11,1.36,5.73,idle
2025-06-16 18:00:00,vm_41,2,1.54,2.83,idle
2025-06-16 18:00:00,vm_42,5,2.01,3.83,idle
2025-06-16 18:00:00,vm_43,6,0.51,3.74,active
2025-06-16 18:00:00,vm_44,10,2.2,3.94,off
2025-06-16 18:00:00,vm_45,12,3.17,4.57,off
2025-06-16 18:00:00,vm_46,11,2.45,5.37,idle
2025-06-16 18:00:00,vm_47,10,2.84,1.0,off
2025-06-16 18:00:00,vm_48,11,0.7,3.12,idle
2025-06-16 18:00:00,vm_49,0,1.99,5.48,active
2025-06-16 18:00:00,vm_50,7,3.03,6.37,active
2025-06-16 18:00:00,vm_51,13,1.48,8.09,active
2025-06-16 18:00:00,vm_52,14,1.38,4.42,active
2025-06-16 18:00:00,vm_53,15,2.13,3.79,idle
2025-06-16 18:00:00,vm_54,0,3.37,4.04,active
2025-06-16 18:00:00,vm_55,8,1.74,6.06,active
2025-06-16 18:00:00,vm_56,7,2.23,1.56,idle
2025-06-16 18:00:00,vm_57,3,1.04,1.0,active
2025-06-16 18:00:00,vm_58,13,1.93,2.27,idle
2025-06-16 18:00:00,vm_59,11,2.96,4.48,active
2025-06-16 18:00:00,vm_60,8,3.01,6.83,active
2025-06-16 18:00:00,vm_61,4,3.27,1.46,active
2025-06-16 18:00:00,vm_62,0,1.8,5.01,idle
2025-06-16 18:00:00,vm_63,0,2.44,3.28,active
2025-06-16 18:00:00,vm_64,7,3.06,4.9,active
2025-06-16 18:00:00,vm_65,7,3.33,1.69,active
2025-06-16 18:00:00,vm_66,6,2.41,7.15,active
2025-06-16 18:00:00,vm_67,8,1.6,7.36,idle
2025-06-16 18:00:00,vm_68,14,3.03,7.83,idle
2025-06-16 18:00:00,vm_69,13,4.44,6.25,off
2025-06-16 18:00:00,vm_70,2,2.52,6.17,active
2025-06-16 18:00:00,vm_71,7,0.74,6.38,active
2025-06-16 18:00:00,vm_72,7,2.74,5.04,idle
2025-06-16 18:00:00,vm_73,9,3.31,3.7,active
2025-06-16 18:00:00,vm_74,14,1.37,5.85,active
2025-06-16 18:00:00,vm_75,2,2.86,3.66,off
2025-06-16 18:00:00,vm_76,10,1.8,4.85,active
2025-06-16 18:00:00,vm_77,16,1.34,4.55,active
2025-06-16 18:00:00,vm_78,14,4.83,6.23,active
2025-06-16 18:00:00,vm_79,6,2.12,4.54,active
2025-06-16 18:00:00,vm_80,6,2.99,3.66,idle
2025-06-16 18:00:00,vm_81,9,2.4,1.0,active
2025-06-16 18:00:00,vm_82,2,2.64,6.22,active
2025-06-16 18:00:00,vm_83,2,1.28,7.57,active
2025-06-16 18:00:00,vm_84,9,2.66,3.01,active
2025-06-16 18:00:00,vm_85,8,2.54,3.95,active
2025-06-16 18:00:00,vm_86,0,2.4,1.06,off
2025-06-16 18:00:00,vm_87,2,3.55,1.0,idle
2025-06-16 18:00:00,vm_88,10,3.54,6.15,idle
2025-06-16 18:00:00,vm_89,4,3.29,7.93,active
2025-06-16 18:00:00,vm_90,11,2.89,2.56,active
2025-06-16 18:00:00,vm_91,14,3.15,3.61,active
2025-06-16 18:00:00,vm_92,2,3.25,3.16,idle
2025-06-16 18:00:00,vm_93,9,3.28,2.0,active
2025-06-16 18:00:00,vm_94,14,3.17,3.7,idle
2025-06-16 18:00:00,vm_95,15,2.43,6.13,active
2025-06-16 18:00:00,vm_96,0,2.42,7.07,active
2025-06-16 18:00:00,vm_97,1,2.23,4.39,active
2025-06-16 18:00:00,vm_98,9,1.42,3.35,active
2025-06-16 18:00:00,vm_99,8,1.17,5.72,active
2025-06-16 19:00:00,vm_0,17,1.3,4.32,active
2025-06-16 19:00:00,vm_1,18,2.5,1.0,active
2025-06-16 19:00:00,vm_2,13,0.8,3.86,active
2025-06-16 19:00:00,vm_3,1,2.21,4.94,active
2025-06-16 19:00:00,vm_4,1,1.74,1.0,active
2025-06-16 19:00:00,vm_5,9,4.41,5.17,active
2025-06-16 19:00:00,vm_6,2,2.35,4.41,active
2025-06-16 19:00:00,vm_7,9,2.84,5.47,idle
2025-06-16 19:00:00,vm_8,4,2.65,4.03,idle
2025-06-16 19:00:00,vm_9,6,2.3,3.64,idle
2025-06-16 19:00:00,vm_10,16,2.45,4.35,active
2025-06-16 19:00:00,vm_11,7,4.46,4.17,active
2025-06-16 19:00:00,vm_12,12,2.57,1.92,idle
2025-06-16 19:00:00,vm_13,15,0.94,6.61,active
2025-06-16 19:00:00,vm_14,7,2.27,5.11,active
2025-06-16 19:00:00,vm_15,12,2.15,2.13,active
2025-06-16 19:00:00,vm_16,2,2.25,5.21,active
2025-06-16 19:00:00,vm_17,7,1.43,2.93,active
2025-06-16 19:00:00,vm_18,18,1.6,5.32,active
2025-06-16 19:00:00,vm_19,5,3.06,4.23,active
2025-06-16 19:00:00,vm_20,13,1.73,5.59,active
2025-06-16 19:00:00,vm_21,9,2.07,5.22,active
2025-06-16 19:00:00,vm_22,6,3.04,2.54,idle
2025-06-16 19:00:00,vm_23,3,1.4,6.07,active
2025-06-16 19:00:00,vm_24,4,3.93,4.62,active
2025-06-16 19:00:00,vm_25,17,2.84,5.04,active
2025-06-16 19:00:00,vm_26,10,1.79,3.4,active
2025-06-16 19:00:00,vm_27,2,3.4,3.75,active
2025-06-16 19:00:00,vm_28,4,1.82,5.46,active
2025-06-16 19:00:00,vm_29,17,4.36,8.81,active
2025-06-16 19:00:00,vm_30,19,2.99,1.64,active
2025-06-16 19:00:00,vm_31,9,1.03,3.56,active
2025-06-16 19:00:00,vm_32,16,2.6,5.94,idle
2025-06-16 19:00:00,vm_33,8,3.53,6.04,active
2025-06-16 19:00:00,vm_34,8,3.66,1.1,active
2025-06-16 19:00:00,vm_35,6,1.81,6.32,active
2025-06-16 19:00:00,vm_36,19,3.23,3.54,active
2025-06-16 19:00:00,vm_37,9,3.36,1.0,idle
2025-06-16 19:00:00,vm_38,12,2.06,5.84,active
2025-06-16 19:00:00,vm_39,11,1.02,5.53,idle
2025-06-16 19:00:00,vm_40,11,2.82,1.57,active
2025-06-16 19:00:00,vm_41,2,1.72,3.78,idle
2025-06-16 19:00:00,vm_42,5,4.45,5.9,active
2025-06-16 19:00:00,vm_43,6,0.54,4.94,active
2025-06-16 19:00:00,vm_44,10,2.94,1.49,active
2025-06-16 19:00:00,vm_45,12,4.75,1.0,off
2025-06-16 19:00:00,vm_46,11,3.53,1.5,idle
2025-06-16 19:00:00,vm_47,10,3.67,1.0,active
2025-06-16 19:00:00,vm_48,11,4.26,1.35,off
2025-06-16 19:00:00,vm_49,0,1.92,6.05,active
2025-06-16 19:00:00,vm_50,7,3.26,6.28,active
2025-06-16 19:00:00,vm_51,13,3.13,1.0,active
2025-06-16 19:00:00,vm_52,14,1.46,4.33,active
2025-06-16 19:00:00,vm_53,15,0.82,4.43,active
2025-06-16 19:00:00,vm_54,0,3.24,2.73,active
2025-06-16 19:00:00,vm_55,8,2.74,1.0,active
2025-06-16 19:00:00,vm_56,7,3.19,2.49,off
2025-06-16 19:00:00,vm_57,3,3.5,2.68,idle
2025-06-16 19:00:00,vm_58,13,0.82,4.29,active
2025-06-16 19:00:00,vm_59,11,3.11,5.08,idle
2025-06-16 19:00:00,vm_60,8,2.41,2.5,active
2025-06-16 19:00:00,vm_61,4,3.49,1.0,active
2025-06-16 19:00:00,vm_62,0,1.65,2.88,idle
2025-06-16 19:00:00,vm_63,0,2.07,6.71,active
2025-06-16 19:00:00,vm_64,7,3.24,7.9,active
2025-06-16 19:00:00,vm_65,7,3.12,6.61,idle
2025-06-16 19:00:00,vm_66,6,2.21,3.44,idle
2025-06-16 19:00:00,vm_67,8,1.95,6.18,active
2025-06-16 19:00:00,vm_68,14,4.82,4.4,idle
2025-06-16 19:00:00,vm_69,13,3.77,3.06,active
2025-06-16 19:00:00,vm_70,2,2.37,1.0,active
2025-06-16 19:00:00,vm_71,7,2.66,5.32,active
2025-06-16 19:00:00,vm_72,7,2.84,6.16,active
2025-06-16 19:00:00,vm_73,9,2.08,2.71,active
2025-06-16 19:00:00,vm_74,14,3.54,5.15,active
2025-06-16 19:00:00,vm_75,2,3.49,1.9,active
2025-06-16 19:00:00,vm_76,10,1.4,4.28,active
2025-06-16 19:00:00,vm_77,16,3.15,1.0,idle
2025-06-16 19:00:00,vm_78,14,2.39,3.43,active
2025-06-16 19:00:00,vm_79,6,3.25,1.0,active
2025-06-16 19:00:00,vm_80,6,1.64,5.46,active
2025-06-16 19:00:00,vm_81,9,2.99,5.24,active
2025-06-16 19:00:00,vm_82,2,3.19,6.0,active
2025-06-16 19:00:00,vm_83,2,2.18,2.31,active
2025-06-16 19:00:00,vm_84,9,1.26,1.0,active
2025-06-16 19:00:00,vm_85,8,2.39,3.75,active
2025-06-16 19:00:00,vm_86,0,2.7,4.57,idle
2025-06-16 19:00:00,vm_87,2,4.33,5.4,active
2025-06-16 19:00:00,vm_88,10,3.29,2.93,active
2025-06-16 19:00:00,vm_89,4,4.11,4.42,active
2025-06-16 19:00:00,vm_90,11,3.34,2.4,active
2025-06-16 19:00:00,vm_91,14,4.33,4.43,active
